"Num_Acc";"catr";"voie";"v1";"v2";"circ";"nbv";"vosp";"prof";"pr";"pr1";"plan";"lartpc";"larrout";"surf";"infra";"situ";"vma"
"202100033125";"4";"N/A";" -1";"N/A";"2";"1";"0";"1";"(1)";"(1)";"1";"";"3";"2";"0";"1";"90"
"202100033126";"3";"151";"0";"D";"2";"2";"0";"1";"34";"800";"1";"";" -1";"2";"0";"1";"80"
"202100033127";"3";"15";"0";"N/A";"2";"2";"0";"2";"7";"885";"2";"";" -1";"2";"0";"1";"50"
"202100033128";"4";"N/A";" -1";"N/A";"2";"1";"0";"2";"(1)";"(1)";"2";"";"3,5";"1";"0";"3";"80"
"202100033129";"3";"36";"0";"D";"2";"2";"0";"1";"10";"200";"1";"";" -1";"1";"0";"3";"90"
"202100033130";"3";"104";"0";"D";"2";"2";"0";"4";"67";"200";"2";"";" -1";"1";"5";"1";"80"
"202100033131";"3";"378";"0";"D";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"3";"80"
"202100033132";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";"41";"486";"1";"";"4";"1";"0";"1";"80"
"202100033133";"3";"613";" -1";"N/A";"1";"1";"0";"1";"79";"500";"1";"";" -1";"1";"0";"1";"80"
"202100033134";"4";"1";"0";"V";"3";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100033135";"3";"806";"0";"D";"2";"2";"0";"2";"89";"750";"2";"";" -1";"2";"0";"3";"90"
"202100033136";"3";"62";" -1";"N/A";"2";"2";"0";"1";"4";"180";"1";"";" -1";"1";"0";"1";"50"
"202100033137";"1";"71";"0";"A";"3";"4";"0";"1";"297";"0";"1";"";" -1";"1";"0";"1";"130"
"202100033138";"1";"42";" -1";"N/A";"3";"5";"0";"2";"22";"900";"1";"";" -1";"2";"0";"1";"130"
"202100033139";"1";"35";"0";"A";"3";"4";"0";"1";"424";"300";"1";"";" -1";"1";"0";"1";"130"
"202100033140";"1";"8";" -1";"N/A";"1";"3";"0";"1";"187";"600";"1";"";" -1";"1";"0";"1";"90"
"202100033141";"1";"11";" -1";"A";"1";"2";"0";"2";"259";"0";"3";"";"10";"1";"3";"1";"50"
"202100033142";"1";"10";"0";"N/A";"3";"3";"0";"1";"79";"750";"1";"";"13,5";"1";"0";"1";"130"
"202100033143";"3";"14";"0";"D";"1";"1";"0";"1";"27";"500";"3";"";" -1";"2";"3";"1";"70"
"202100033144";"1";"13";"0";"N/A";"1";"5";"0";"3";"53";"180";"1";"";" -1";"2";"0";"1";"110"
"202100033145";"3";"914";"0";"N/A";"3";"4";"0";"1";"19";"960";"1";"";" -1";"1";"0";"2";" -1"
"202100033146";"4";"N/A";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"2";"";" -1";"1";"0";"1";"30"
"202100033147";"3";"56";"0";"D";"2";"2";"0";"2";"9";"300";"1";"";" -1";"1";"0";"1";"80"
"202100033148";"3";"486";" -1";"N/A";"2";"2";"0";"1";"35";"400";"2";"";" -1";"2";"0";"3";"80"
"202100033149";"2";"90";" -1";"N/A";"2";"2";"0";"1";"60";"570";"2";"";" -1";"1";"0";"1";"70"
"202100033150";"3";"2";" -1";"N/A";"2";"2";"0";"2";"21";"200";"1";"";" -1";"1";"5";"1";"80"
"202100033151";"7";"723";" -1";"N/A";"3";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"70"
"202100033152";"3";"55";" -1";"N/A";"2";"2";"0";"1";"0";"252";"2";"";" -1";"1";"0";"1";"50"
"202100033153";"3";"37";"2";"N/A";"2";"2";"0";"1";"14";"618";"1";"";" -1";"2";"0";"1";"80"
"202100033154";"2";"330";" -1";"N/A";"2";"2";"0";"1";"12";"820";"1";"";" -1";"1";"0";"1";"80"
"202100033155";"3";"243";" -1";"N/A";"2";"2";"0";"2";"2";"281";"3";"";" -1";"1";"0";"1";"80"
"202100033156";"3";"643";" -1";"N/A";"1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"90"
"202100033157";"1";"A507 sens Marseille - Aubagne";"0";"N/A";"1";"3";"0";"1";"7";"440";"1";"";" -1";"1";"1";"1";"70"
"202100033158";"2";"ROUTE NATIONALE 230";"0";"N/A";"3";"6";"0";"1";"39";"321";"1";"";" -1";"1";"0";"1";"90"
"202100033159";"1";"AUTOROUTE A1";"0";"N/A";"3";"4";"0";"1";"196";"100";"1";"";" -1";"1";"0";"1";"130"
"202100033160";"1";"AUTOROUTE A6B";"0";"N/A";"1";"12";"0";"1";"5";"150";"1";"";" -1";"2";"3";"3";"90"
"202100033161";"1";"AUTOROUTE A6B";"0";"N/A";"1";"2";"0";"1";"1";"0";"1";"";" -1";"2";"1";"1";"70"
"202100033162";"1";"AUTOROUTE A6B";"0";"N/A";"3";"11";"0";"1";"3";"250";"1";"";" -1";"1";"0";"1";"110"
"202100033163";"1";"A86 EXT";"0";"N/A";"3";"6";"0";"1";"59";"96";"1";"";" -1";"1";"0";"1";"90"
"202100033164";"1";"A86 EXT";"0";"N/A";"1";"3";"0";"1";"61";"668";"1";"";" -1";"1";"0";"1";"110"
"202100033165";"1";"AUTOROUTE A104";"0";"N/A";" -1";"6";"0";"1";"2";"400";"1";"";" -1";"1";"0";"1";"90"
"202100033166";"1";"15";"0";"N/A";"3";"8";"0";"1";"5";"800";"1";"";" -1";"2";"2";"1";"90"
"202100033167";"3";"passamanty-VahibÃ© ( route )";"0";"N/A";"2";"0";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100033168";"4";"RTE DE TOULOUSE";"0";"N/A";"2";"2";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033169";"2";"m'tsapere-Nationale 2 (route)";"0";"N/A";"2";"0";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100033170";"2";"RN3 (3)";"0";"N/A";"1";"3";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"110"
"202100033171";"4";"JEAN MERMOZ                         (AV)";"0";"N/A";"2";"0";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033172";"4";"FRANCIS DE PRESSENSE                (AV)";"0";"N/A";"2";"5";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"5";"1";"50"
"202100033173";"4";"VIENNE (DE)                         (RO)";"0";"N/A";"1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033174";"7";"VIENNE (DE)                             ";"0";"N/A";"2";"2";"0";"1";"66";"400";"1";"";" -1";"1";"0";"1";"50"
"202100033175";"4";"CHEMIN NEUF (DU)                    (MO)";"0";"N/A";"1";"2";"1";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033176";"4";"PERRACHE                            (QU)";"0";"N/A";"1";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"2";"8";"50"
"202100033177";"4";"COSTE                               (R )";"0";"N/A";"2";"4";"3";"1";"(1)";"(1)";"2";"";" -1";"2";"0";"1";"50"
"202100033178";"4";"MARECHAL JOFFRE (DU)                (QU)";"0";"N/A";"1";"2";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033179";"3";"PERI GABRIEL RUE";"0";"N/A";"2";"2";"0";"1";"10";"100";"1";"";" -1";"1";"0";"1";"50"
"202100033180";"4";"RUE JEAN JAURES";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033181";"4";"N/A";"0";"N/A";"2";"2";"0";"2";"0";"100";"1";"";" -1";"1";"0";"1";"30"
"202100033182";"3";"52";"0";"N/A";"2";"1";"0";"2";"0";"100";"1";"";" -1";"1";"0";"1";"50"
"202100033183";"4";"DECUGIS (AVENUE ALFRED)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100033184";"7";"GIENS (ROUTE DE )";"0";"N/A";"2";"2";"0";"1";"5";"340";"1";"";" -1";"1";"0";"1";"50"
"202100033185";"4";"LAGRAVERE (RUE)";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033186";"4";"JONQUILLE (RUE DE LA)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033187";"4";"MADELEINE(PLACE DE LA)";"0";"N/A";"2";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100033188";"4";"GEMMETRIE";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100033189";"4";"BLANQUI (RUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100033190";"4";"PAUL (RUE MARCEL)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100033191";"4";"SAINT-SAUVEUR (ROND POINT)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"2";"";" -1";"2";"5";"1";"30"
"202100033192";"4";"JEAN JAURES";"0";"N/A";"2";"2";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"9";"3";"50"
"202100033193";"4";"VILLEBOIS MAREUIL (BD)";"0";"N/A";"2";"2";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"5";"50"
"202100033194";"4";"GAMBARDELLA EMANUEL (RUE)";"0";"N/A";"2";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"4";"50"
"202100033195";"4";"LANGUEDOC (BD DU)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033196";"4";"RUE DE MONTRIGNAC";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"2";"";" -1";"2";"0";"1";"50"
"202100033197";"7";"ALBI (RTE D) DU 1AU 243";"0";"N/A";"2";"2";"1";"1";"2";"966";"1";"";" -1";"1";"0";"1";"50"
"202100033198";"4";"SAINT ANDRE (ROUTE DE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033199";"4";"N/A";"0";"N/A";" -1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"5";"8";"50"
"202100033200";"3";"920";"0";"N/A";"2";"2";"0";"2";"25";"835";"3";"";" -1";"1";"0";"3";"90"
"202100033201";"4";"ALEX. FLEMING (BOULEVARD)";"0";"N/A";"3";"4";"0";"2";"0";"0";"1";"";" -1";"1";"2";"1";"50"
"202100033202";"7";"DULAC (AVENUE GUILLAUME)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100033203";"3";"N/A";"0";"N/A";"2";"2";"0";"1";"15";"358";"1";"";" -1";"1";"0";"4";"50"
"202100033204";"4";"PORTE D ORLEANS";"0";"N/A";"1";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"70"
"202100033205";"4";"PORTE D ORLEANS";"0";"N/A";"1";"3";"0";"1";"4";"900";"1";"";" -1";"1";"0";"1";"70"
"202100033206";"4";"AVENUE DE FLANDRE";"0";"N/A";"2";"6";"1";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100033207";"4";"PLACE DE LA BATAILLE DE STALINGRAD";"0";"N/A";"2";"4";"1";"1";"(1)";"(1)";"3";"";" -1";"1";"2";"1";"50"
"202100033208";"4";"AVENUE DE LA PORTE DE SAINT OUEN";"0";"N/A";"4";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033209";"4";"BOULEVARD NEY";"0";"N/A";"1";" -1";"1";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"5";"50"
"202100033210";"4";"BOULEVARD PEREIRE";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033211";"4";"ROUTE DES MOULINS";"0";"N/A";"1";"2";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033212";"4";"RUE JEAN DE LA FONTAINE";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"8";"1";"50"
"202100033213";"4";"PLACE D ITALIE";"0";"N/A";"2";"4";"0";"1";"(1)";"(1)";"3";"";" -1";"2";"0";"1";"50"
"202100033214";"4";"BOULEVARD VOLTAIRE";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100033215";"4";"RUE DU FAUBOURG SAINT MARTIN";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100033216";"4";"RUE DU RANELAGH";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033217";"4";"PLACE DE LA CONCORDE";"0";"N/A";"2";"8";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"5";"50"
"202100033218";"4";"RUE DE RIVOLI";"0";"N/A";"3";"3";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"5";"50"
"202100033219";"4";"VOIE GEORGES POMPIDOU";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"2";"1";"20"
"202100033220";"1";"BRETELLE A86";"0";"N/A";"1";"2";"0";"2";"1";"0";"1";"";" -1";"1";"3";"1";"50"
"202100033221";"3";"GABRIEL PERI (AV)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"30"
"202100033222";"4";"HALAGE (QU DE)";"0";"N/A";"1";"1";"0";"1";"1";"0";"1";"";" -1";"1";"0";"4";"30"
"202100033223";"3";"STALINGRAD (AV DE)";"0";"N/A";"1";"3";"0";"1";"0";"1";"1";"";" -1";"2";"2";"8";"50"
"202100033224";"4";"PALMIERS  (AVENUE DES)";"0";"N/A";"2";"2";"0";"1";"0";"0";"2";"";" -1";"1";"0";"1";"30"
"202100033225";"3";"JEAN MONET (CARREFOUR)";"0";"N/A";"1";"2";"0";"2";"0";"1";"1";"";" -1";"1";"0";"8";"50"
"202100033226";"4";"EUGENE DELACROIX (RUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100033227";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"9";"4";"30"
"202100033228";"4";"LOMBARD (AVENUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202100033229";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"6";"1";"0";"1";"50"
"202100033230";"3";"129";" -1";"N/A";"2";"2";"0";"2";"2";"600";"3";"";" -1";"1";"5";"3";"50"
"202100033231";"3";"749";"0";"N/A";"2";"2";"0";"2";"7";"895";"1";"";" -1";"1";"0";"1";"80"
"202100033232";"3";"633";" -1";"N/A";"2";"2";"0";"1";"0";"1";"1";"";" -1";"1";"0";"3";"80"
"202100033233";"1";"8";" -1";"N/A";"3";"5";"0";"3";"94";"700";"3";"";" -1";"1";"0";"1";"130"
"202100033234";"3";"123";" -1";"N/A";"2";"2";"0";"1";"7";"600";"1";"";" -1";"1";"0";"1";"80"
"202100033235";"3";"41";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"2";"";" -1";"2";"0";"3";"50"
"202100033236";"3";"45";"0";"C";"2";"2";"0";"2";"0";"900";"3";"";" -1";"1";"0";"1";"50"
"202100033237";"3";"981";" -1";"N/A";"2";"2";"0";"1";"34";"(1)";"3";"";" -1";"1";"0";"1";"80"
"202100033238";"3";"951";"0";"N/A";"2";"2";"0";"2";"11";"406";"1";"";" -1";"2";"0";"3";"90"
"202100033239";"3";"119";" -1";"N/A";"2";"2";"0";"1";"4";"430";"1";"";" -1";"1";"0";"1";"50"
"202100033240";"3";"980";" -1";"N/A";"2";"2";"0";"1";"38";"500";"1";"";" -1";"1";"0";"3";"80"
"202100033241";"3";"33";"0";"A";"2";"2";"0";"1";"5";"0";"1";"";" -1";"1";"0";"3";"80"
"202100033242";"3";"N/A";"0";"N/A";"2";"1";"0";"1";"9";"888";"1";"";"3,5";"1";"0";"1";"80"
"202100033243";"3";"85";"0";"D";"2";"2";"0";"3";"12";"173";"1";"";" -1";"1";"5";"1";"80"
"202100033244";"4";"N/A";" -1";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";"4";"1";"0";"1";"30"
"202100033245";"3";"100";" -1";"N/A";"2";"2";"0";"1";"1";"192";"1";"";"5,5";"1";"0";"8";"80"
"202100033246";"3";"906";" -1";"N/A";"2";"2";"0";"2";"85";"360";"2";"";" -1";"1";"9";"3";"80"
"202100033247";"3";"123";" -1";"N/A";"2";"2";"0";"1";"11";"310";"3";"";" -1";"1";"0";"1";"90"
"202100033248";"3";"999";" -1";"N/A";"2";"2";"0";"2";"76";"980";"1";"";" -1";"2";"0";"3";"90"
"202100033249";"3";"933";" -1";"N/A";"2";"2";"0";"1";"40";"500";"1";"";" -1";"1";"0";"1";"80"
"202100033250";"4";"D8C";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"3";"";" -1";"2";"0";"1";"50"
"202100033251";"3";"134";" -1";"D";"2";"2";"0";"2";"3";"800";"3";"";" -1";"1";"0";"1";"80"
"202100033252";"3";"1084";" -1";"N/A";"2";"2";"0";"1";"82";"0";"2";"";" -1";"2";"0";"1";"50"
"202100033253";"3";"2";" -1";"N/A";"2";"2";"0";"1";"25";"450";"3";"";" -1";"1";"9";"1";"50"
"202100033254";"3";"9";" -1";"N/A";"2";"2";"0";"1";"20";"350";"4";"";" -1";"2";"0";"1";"80"
"202100033255";"3";"119";"0";"D";"2";"2";"0";"1";"9";"(1)";"1";"";" -1";"1";"0";"3";"80"
"202100033256";"3";"N/A";" -1";"N/A";"2";"1";"0";"1";"35";"720";"1";"";"3";"1";"0";"4";" -1"
"202100033257";"3";"D53";"0";"D";"2";"2";"0";"2";"17";"845";"1";"";" -1";"1";"0";"1";"80"
"202100033258";"3";"613";"0";"N/A";"2";"2";"0";"1";"129";"0";"2";"";" -1";"1";"0";"1";"80"
"202100033259";"3";"24";" -1";"N/A";"2";"2";"0";"1";"16";"670";"1";"";" -1";"1";"0";"1";"80"
"202100033260";"3";"36";" -1";"D";"2";"2";"0";"2";"25";"200";"2";"";" -1";"1";"0";"3";"80"
"202100033261";"3";"578";"0";"N/A";"2";"2";"0";"1";"3";"330";"1";"";" -1";"1";"0";"1";"80"
"202100033262";"3";"267";" -1";"N/A";"2";"2";"0";"1";"0";"500";"1";"";" -1";"2";"0";"3";"70"
"202100033263";"3";"N/A";"0";"N/A";"2";"1";"0";"3";"(1)";"(1)";"1";"";"3";"1";"0";"3";"50"
"202100033264";"3";"4085";" -1";"N/A";"2";"2";"0";"3";"85";"710";"2";"";" -1";"1";"0";"1";"80"
"202100033265";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"3";"";"4";"2";"0";"3";"80"
"202100033266";"3";"127";"0";"D";"2";"2";"0";"1";"19";"800";"1";"";" -1";"1";"0";"1";"80"
"202100033267";"1";"35";" -1";"N/A";"3";"4";"0";"1";"68";"0";"1";"";" -1";"1";"0";"2";"130"
"202100033268";"1";"31";" -1";"A";"3";"4";"0";"1";"182";"200";"1";"";" -1";"1";"0";"3";"130"
"202100033269";"3";"386";"0";"D";"2";"2";"0";"1";"35";"557";"1";"";" -1";"1";"0";"1";"50"
"202100033270";"4";"N/A";" -1";"N/A";"2";"2";"0";"2";"(1)";"(1)";"2";"";"4";"2";"0";"1";"50"
"202100033271";"2";"19";"0";"R";"2";"2";"0";"1";"58";"60";"1";"";" -1";"1";"0";"1";"50"
"202100033272";"3";"606";"0";"D";"2";"3";"0";"1";"51";"963";"1";"";" -1";"1";"0";"1";"80"
"202100033273";"3";"50";" -1";"N/A";"2";"2";"0";"1";"14";"600";"2";"";" -1";"1";"0";"3";"80"
"202100033274";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"5";"1";"0";"1";"50"
"202100033275";"3";"4";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033276";"3";"522";"0";"D";" -1";"2";"0";"1";"25";"400";"1";"";" -1";"1";"0";"8";"80"
"202100033277";"7";"1532";"0";"D";"4";"3";"0";"1";"44";"96";"1";"";" -1";"1";"5";"1";"50"
"202100033278";"3";"538";" -1";"N/A";"3";"2";"0";"1";"42";"420";"2";"";" -1";"1";"0";"3";"80"
"202100033279";"2";"7";"0";"N";"1";"1";"0";"1";"106";"380";"3";"";" -1";"1";"5";"8";"50"
"202100033280";"1";"1";"0";"A";"3";"3";"0";"1";"115";"292";"1";"";"13,5";"1";"0";"8";"130"
"202100033281";"1";"A7-Sens Marseille vers Lyon";"0";"N/A";"1";"2";"0";"1";"269";"0";"1";"";" -1";"1";"0";"1";"110"
"202100033282";"1";"A7-Sens Lyon vers Marseille";"0";"N/A";"1";"2";"0";"1";"271";"0";"1";"";" -1";"1";"0";"1";"90"
"202100033283";"1";"A55-Sens Marseille vers Martigues";"0";"N/A";"1";"2";"0";"3";"2";"700";"2";"";" -1";"1";"2";"1";"50"
"202100033284";"1";"A7-Sens Lyon vers Marseille";"0";"N/A";"2";"6";"0";"1";"274";"0";"1";"";" -1";"1";"0";"1";"90"
"202100033285";"7";"35";"0";"N/A";"1";"4";"0";"1";"301";"700";"1";"";" -1";"1";"0";"1";"90"
"202100033286";"1";"86";"0";"N/A";"3";"3";"0";"2";"2";"500";"1";"";" -1";"1";"0";"1";"90"
"202100033287";"1";"AUTOROUTE A1";"0";"N/A";"3";"6";"0";"1";"31";"0";"1";"";" -1";"2";"0";"1";"130"
"202100033288";"1";"AUTOROUTE A15";"0";"N/A";"3";"10";"0";"1";"7";"800";"1";"";" -1";"1";"0";"1";"110"
"202100033289";"1";"AUTOROUTE A15";"0";"N/A";"3";"7";"0";"1";"13";"500";"1";"";" -1";"2";"3";"1";"70"
"202100033290";"1";"AUTOROUTE A15";"0";"N/A";"3";"6";"0";"2";"10";"0";"2";"";" -1";"2";"0";"1";"110"
"202100033291";"1";"AUTOROUTE A15";"0";"N/A";"3";"6";"0";"1";"16";"100";"1";"";" -1";"2";"0";"1";"110"
"202100033292";"1";"AUTOROUTE A86";"0";"N/A";"3";"6";"0";"1";"18";"299";"1";"";" -1";"2";"0";"1";"90"
"202100033293";"2";"RN104";"0";"N/A";"3";"3";"0";"1";"20";"500";"1";"";" -1";"2";"0";"1";"110"
"202100033294";"1";"A4.W";"0";"N/A";"3";"6";"0";"1";"16";"399";"1";"";" -1";"1";"0";"1";"110"
"202100033295";"1";"A104";"0";"N/A";"1";"4";"0";"1";"8";"300";"1";"";" -1";"4";"0";"1";"90"
"202100033296";"4";"AVENUE DU GRAND CHÃTELET";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033297";"4";"RUE AMELOT";"0";"N/A";"2";"2";"1";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"5";"30"
"202100033298";"4";"VIDIE ( RUE LUCIEN)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"8";"50"
"202100033299";"4";"BAILLE (BOULEVARD)";"0";"N/A";"2";"4";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100033300";"3";"FELIX EBOUE(ROCADE)";"0";"N/A";"2";"2";"0";"1";"1";"700";"1";"";" -1";"1";"0";"1";"50"
"202100033301";"4";"BERTHELOT                           (AV)";"0";"N/A";"1";"4";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"6";"50"
"202100033302";"4";"ARISTIDE BRIAND                     (AV)";"0";"N/A";"1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033303";"4";"CHEVREUL                            (R )";"0";"N/A";"1";"1";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033304";"4";"MAZENOD                             (R )";"0";"N/A";"1";"1";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"5";"30"
"202100033305";"4";"GENERAL SARRAIL (DU)                (QU)";"0";"N/A";" -1";"0";"0";"1";"(1)";"(1)";"1";"";" -1";"9";"0";"3";"15"
"202100033306";"4";"DUQUESNE                            (R )";"0";"N/A";"3";"2";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033307";"2";"ROUTE NATIONALE 5";"0";"N/A";"1";"3";"0";"1";"0";"800";"1";"";" -1";"1";"0";"1";"70"
"202100033308";"4";"JOANNES CARRET                      (R )";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033309";"4";"MAGDELENA - RUE SANTA";"0";"N/A";"2";"2";"0";"2";"1";"0";"3";"";" -1";"1";"0";"1";"50"
"202100033310";"2";"GEORGES POMPIDOU AVENUE";"0";"N/A";"1";"3";"0";"1";"2";"900";"1";"";" -1";"1";"0";"1";"50"
"202100033311";"4";"LUAT  ( CHEMIN DU )";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033312";"4";"JAURES JEAN (RUE)";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033313";"3";"MONTMORENCY (ROUTE DE)";"0";"N/A";"2";"2";"0";"1";"1";"550";"1";"";" -1";"1";"0";"1";"50"
"202100033314";"3";"VALLEE DE LA BIEVRES (VOIE DE LA)";"0";"N/A";"1";"1";"1";"1";"0";"0";"1";"";" -1";"1";"0";"8";"50"
"202100033315";"4";"TOULOUSE (RUE DE)";"0";"N/A";"3";"4";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100033316";"4";"ANDRE MALRAUX (VOIE)";"0";"N/A";"3";"4";"2";"3";"(1)";"(1)";"2";"";" -1";"1";"0";"1";"50"
"202100033317";"3";"VENDEE GLOBE (BOULEVARD DU)";"0";"N/A";"3";"4";"1";"1";"78";"0";"1";"";" -1";"1";"0";"5";"90"
"202100033318";"7";"PICOT (AVE DU COLONEL)";"0";"N/A";"2";"2";"0";"1";"3";"700";"1";"";" -1";"1";"0";"1";"50"
"202100033319";"3";"DIVISION LECLERC (RUE DE LA)";"0";"N/A";"2";"2";"0";"1";"7";"675";"1";"";" -1";"1";"0";"1";"50"
"202100033320";"4";"VC";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033321";"3";"D607";"0";"N/A";"2";"2";"0";"1";"0";"870";"1";"";" -1";"1";"5";"1";"90"
"202100033322";"4";"JENNER (TUNNEL)";"0";"N/A";"1";" -1";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"1";"1";"50"
"202100033323";"3";"RD457";"0";"N/A";"2";"3";"0";"1";"6";"400";"1";"";" -1";"1";"0";"1";"80"
"202100033324";"3";"TARARE (route de)";"0";"N/A";"2";"2";"0";"1";"1";"800";"1";"";" -1";"1";"0";"1";"50"
"202100033325";"7";"222";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100033326";"4";"PONT SCHUHANSEN (RUE DU)";"0";"N/A";"2";"3";"1";"1";"0";"0";"1";"";" -1";"1";"0";"5";"50"
"202100033327";"4";"REGNIER (HENRI DE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
