place,catu,sexe,secu1,year_acc,victim_age,catv,obsm,motor,catr,circ,surf,situ,vma,jour,mois,lum,dep,com,agg_,int,atm,col,lat,long,hour,nb_victim,nb_vehicules
10,3,1,0.0,2021,72.0,2.0,1.0,2.0,3,2.0,1.0,1.0,30.0,25,9,1,45,45300,2,1,1.0,6.0,47.845516,2.032578,8,2,1
1,1,1,2.0,2021,34.0,1.0,2.0,1.0,1,3.0,1.0,1.0,90.0,9,5,1,93,93008,1,1,0.0,5.0,48.90761,2.45329,18,3,3
2,2,2,1.0,2021,58.0,2.0,0.0,1.0,4,3.0,1.0,1.0,50.0,13,11,1,13,13204,2,1,0.0,2.0,43.3165335731,5.396128774,9,4,3
1,1,1,2.0,2021,58.0,6.0,0.0,1.0,3,2.0,1.0,3.0,80.0,19,7,1,89,89197,1,1,0.0,6.0,47.520968,4.095583,14,1,1
1,1,1,0.0,2021,34.0,1.0,0.0,1.0,3,2.0,1.0,3.0,80.0,2,9,3,2,2599,1,1,0.0,7.0,49.566809,3.251567,1,1,1
1,1,1,1.0,2021,51.0,2.0,2.0,1.0,3,3.0,1.0,1.0,110.0,23,11,1,95,95658,1,1,1.0,5.0,49.080992,1.935697,8,8,6
2,2,2,1.0,2021,67.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,18,2,1,80,80381,1,2,0.0,3.0,50.104668,2.187084,11,3,2
2,2,2,1.0,2021,29.0,2.0,0.0,1.0,3,2.0,1.0,1.0,80.0,19,11,1,78,78470,1,2,0.0,3.0,48.578403,1.798746,17,5,2
2,2,2,1.0,2021,14.0,2.0,2.0,1.0,3,1.0,1.0,1.0,50.0,9,6,1,92,92071,2,1,0.0,5.0,48.7759530671,2.313850522,18,4,3
1,1,1,1.0,2021,77.0,2.0,0.0,1.0,3,2.0,1.0,3.0,90.0,21,8,1,19,19101,1,1,0.0,6.0,45.249980998,1.7746179923,13,1,1
1,1,1,2.0,2021,40.0,1.0,0.0,3.0,4,1.0,2.0,5.0,50.0,25,3,2,75,75115,2,2,1.0,7.0,48.842874,2.312379,7,1,1
1,1,1,2.0,2021,56.0,1.0,2.0,1.0,2,1.0,1.0,1.0,90.0,11,9,3,69,69256,1,1,0.0,2.0,45.7956740704,4.9321437284,20,2,2
1,1,2,1.0,2021,80.0,2.0,2.0,1.0,2,2.0,1.0,1.0,50.0,16,12,1,5,5061,2,3,0.0,3.0,44.54252,6.0595,9,3,2
1,1,1,2.0,2021,59.0,1.0,0.0,1.0,4,2.0,1.0,1.0,50.0,27,3,1,30,30243,1,3,0.0,7.0,44.0857,4.06058,16,1,1
1,1,2,1.0,2021,41.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,31,7,1,69,69290,2,9,0.0,3.0,45.7037437173,4.9349790215,9,3,2
1,1,2,1.0,2021,52.0,2.0,2.0,1.0,7,2.0,1.0,1.0,50.0,11,5,1,59,59009,2,1,0.0,2.0,50.65883,3.1347,18,2,2
10,3,1,0.0,2021,26.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,22,12,1,64,64483,2,1,0.0,6.0,43.39578,-1.65811,15,2,1
1,1,2,1.0,2021,21.0,2.0,0.0,1.0,4,2.0,2.0,1.0,50.0,15,7,1,25,25056,2,1,1.0,6.0,47.242759,6.017005,19,1,1
1,1,1,2.0,2021,16.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,7,11,1,34,34202,2,2,0.0,3.0,43.579408,3.751574,12,2,2
1,1,1,2.0,2021,29.0,1.0,2.0,5.0,4,1.0,1.0,6.0,50.0,8,8,1,75,75105,2,2,0.0,3.0,48.850816,2.345529,11,2,2
10,3,1,0.0,2021,49.0,2.0,1.0,1.0,4,1.0,1.0,1.0,50.0,12,8,1,41,41018,2,1,0.0,6.0,47.58687,1.32703,16,2,1
1,1,2,1.0,2021,80.0,2.0,0.0,1.0,2,3.0,2.0,3.0,110.0,2,1,1,22,22020,1,1,1.0,7.0,48.324828,-2.257197,14,1,1
2,2,2,1.0,2021,33.0,2.0,0.0,1.0,3,2.0,2.0,1.0,70.0,7,5,1,38,38212,2,3,1.0,3.0,45.089527,5.901885,12,3,2
1,1,1,1.0,2021,24.0,2.0,0.0,1.0,3,1.0,1.0,1.0,50.0,30,4,1,94,94073,2,1,0.0,6.0,48.75648,2.38748,13,1,1
1,1,1,2.0,2021,22.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,10,7,5,72,72181,2,1,0.0,4.0,47.98616,0.2087,23,3,3
1,1,2,1.0,2021,27.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,11,8,1,54,54258,1,1,0.0,3.0,48.677587,6.563902,14,2,2
1,1,2,2.0,2021,16.0,1.0,0.0,1.0,4,2.0,1.0,1.0,50.0,28,3,1,64,64490,2,1,0.0,7.0,43.236049,-1.303114,14,1,1
1,1,1,2.0,2021,44.0,1.0,2.0,1.0,4,2.0,1.0,1.0,30.0,8,10,5,75,75119,2,1,0.0,3.0,48.895495,2.38318,23,2,2
1,1,1,2.0,2021,48.0,1.0,0.0,1.0,3,2.0,9.0,1.0,80.0,30,3,1,68,68338,1,1,0.0,7.0,48.093904,7.229562,16,1,1
1,1,1,1.0,2021,18.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,17,6,1,13,13214,2,1,0.0,1.0,43.3262,5.37578,14,5,2
10,3,1,8.0,2021,90.0,1.0,1.0,5.0,4,2.0,1.0,8.0,30.0,4,9,1,17,17300,2,9,0.0,6.0,46.1628,-1.15234,10,2,1
1,1,1,1.0,2021,44.0,2.0,0.0,1.0,4,2.0,1.0,1.0,30.0,19,7,1,93,93001,2,1,0.0,1.0,48.911898,2.39756,7,1,1
1,1,1,8.0,2021,38.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,27,2,1,64,64335,2,1,0.0,1.0,43.31523,-0.42989,15,2,2
2,2,2,1.0,2021,70.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,28,9,1,80,80553,1,2,0.0,3.0,49.988028,2.367489,16,3,2
1,1,1,1.0,2021,37.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,20,9,1,91,91657,2,2,0.0,3.0,48.69825,2.42541,16,2,2
10,3,1,0.0,2021,37.0,2.0,1.0,1.0,4,2.0,2.0,1.0,50.0,4,11,5,69,69387,2,2,1.0,6.0,45.74526,4.84887,18,2,1
1,1,1,1.0,2021,32.0,2.0,0.0,1.0,2,1.0,2.0,1.0,70.0,16,5,1,91,91340,1,1,1.0,7.0,48.609,2.434,12,1,1
1,1,1,2.0,2021,41.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,27,5,1,973,97302,2,9,0.0,3.0,4.94336,-52.30647,11,2,2
1,1,1,2.0,2021,23.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,11,9,1,13,13208,2,1,0.0,1.0,43.2764630581,5.3974867597,15,2,2
1,1,1,1.0,2021,58.0,2.0,2.0,1.0,3,3.0,2.0,1.0,80.0,3,12,2,49,49007,2,1,1.0,4.0,47.46945,-0.59526,17,4,4
1,1,1,1.0,2021,22.0,2.0,0.0,1.0,3,2.0,1.0,8.0,80.0,1,10,1,57,57154,1,1,0.0,6.0,49.198321,6.593127,14,1,1
2,2,2,1.0,2021,20.0,2.0,0.0,1.0,4,1.0,1.0,1.0,50.0,25,1,5,31,31555,2,1,0.0,7.0,43.5673,1.40696,20,2,1
2,2,1,1.0,2021,20.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,3,9,3,86,86239,1,3,0.0,3.0,46.611818,0.692782,20,3,2
1,1,1,1.0,2021,64.0,5.0,0.0,1.0,1,3.0,9.0,2.0,130.0,4,3,1,2,2164,1,1,1.0,7.0,49.12292,3.523082,15,2,1
1,1,1,2.0,2021,27.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,24,9,1,94,94021,2,1,0.0,3.0,48.76271,2.3669,8,2,2
1,1,1,2.0,2021,53.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,23,5,1,30,30164,1,3,0.0,3.0,44.2217,4.3205,10,2,2
2,2,2,1.0,2021,66.0,2.0,2.0,1.0,3,2.0,2.0,1.0,70.0,28,11,1,22,22343,2,1,1.0,1.0,48.778224,-3.579204,14,3,2
1,1,1,2.0,2021,22.0,1.0,2.0,5.0,3,2.0,1.0,1.0,50.0,31,5,1,66,66124,2,1,0.0,3.0,42.506148,2.031285,14,2,2
2,2,2,8.0,2021,38.0,2.0,2.0,1.0,1,3.0,1.0,1.0,110.0,21,11,3,77,77294,1,1,0.0,6.0,48.9702456742,2.5705678494,20,4,3
1,1,1,1.0,2021,45.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,18,10,1,69,69389,2,9,0.0,2.0,45.77609,4.79938,11,2,2
1,1,1,2.0,2021,55.0,1.0,2.0,3.0,4,2.0,1.0,1.0,50.0,28,9,1,51,51454,1,2,0.0,7.0,49.2139954756,4.0195966522,11,2,2
10,3,2,0.0,2021,27.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,20,4,1,6,6161,2,2,0.0,6.0,43.643676,7.141027,10,2,1
1,1,1,2.0,2021,37.0,1.0,0.0,4.0,3,2.0,1.0,1.0,30.0,29,10,5,92,92024,2,1,0.0,7.0,48.8994241727,2.3136810731,0,1,1
1,1,1,2.0,2021,65.0,1.0,0.0,1.0,3,2.0,2.0,3.0,80.0,2,10,1,86,86117,1,1,1.0,7.0,46.503721,0.850282,17,1,1
1,1,1,1.0,2021,58.0,2.0,2.0,1.0,3,2.0,1.0,8.0,50.0,22,7,2,27,27701,2,9,0.0,3.0,49.27375,1.20409,5,2,2
10,3,1,0.0,2021,45.0,2.0,1.0,1.0,3,2.0,2.0,4.0,50.0,14,1,1,62,62119,2,9,1.0,6.0,50.525305,2.650366,11,2,1
1,1,1,2.0,2021,24.0,1.0,2.0,1.0,1,1.0,1.0,1.0,90.0,30,9,1,93,93010,1,1,0.0,3.0,48.9099462068,2.4748394787,10,2,2
1,1,1,2.0,2021,18.0,1.0,2.0,1.0,4,2.0,1.0,1.0,30.0,19,1,1,33,33056,2,3,0.0,3.0,44.911556,-0.636912,13,2,2
2,2,1,1.0,2021,20.0,2.0,2.0,1.0,4,1.0,1.0,1.0,50.0,27,8,1,64,64129,2,1,1.0,2.0,43.29839,-0.38896,13,3,2
1,1,1,2.0,2021,21.0,1.0,2.0,1.0,3,3.0,2.0,1.0,50.0,14,5,1,92,92063,2,3,0.0,3.0,48.8773961092,2.1734851599,17,2,2
10,3,1,0.0,2021,71.0,2.0,1.0,1.0,4,2.0,1.0,4.0,30.0,24,11,2,75,75107,2,2,0.0,6.0,48.861702,2.305464,18,2,1
1,1,2,8.0,2021,48.0,1.0,2.0,5.0,3,2.0,1.0,4.0,30.0,26,4,1,93,93063,2,1,0.0,3.0,48.89482,2.42996,8,2,2
1,1,1,2.0,2021,21.0,1.0,0.0,1.0,3,2.0,1.0,3.0,80.0,26,8,1,17,17483,1,1,1.0,7.0,46.042132,-1.007738,19,1,1
1,1,1,2.0,2021,74.0,1.0,2.0,1.0,3,1.0,1.0,1.0,50.0,22,1,2,13,13004,2,9,0.0,3.0,43.66834,4.61954,8,2,2
2,2,2,2.0,2021,49.0,1.0,2.0,1.0,1,3.0,1.0,1.0,130.0,26,12,1,21,21073,1,1,0.0,5.0,47.439351,4.300622,15,9,3
10,3,1,0.0,2021,60.0,5.0,1.0,1.0,4,1.0,1.0,1.0,50.0,7,1,5,86,86214,2,1,0.0,6.0,46.56404,0.35251,18,2,1
1,1,1,2.0,2021,32.0,1.0,2.0,3.0,4,2.0,1.0,1.0,50.0,6,6,1,75,75119,2,1,0.0,2.0,48.879958,2.400624,18,2,2
2,2,2,1.0,2021,72.0,2.0,0.0,1.0,1,3.0,1.0,3.0,130.0,5,10,1,18,18063,1,1,0.0,6.0,46.881902,2.420683,14,2,1
1,1,2,1.0,2021,33.0,2.0,2.0,1.0,3,2.0,2.0,1.0,50.0,22,11,1,77,77085,2,2,0.0,3.0,48.855004,2.746685,7,2,2
1,1,2,2.0,2021,38.0,1.0,0.0,1.0,4,2.0,1.0,1.0,80.0,30,5,1,46,46117,1,3,0.0,7.0,44.9477,1.863685,17,2,1
1,1,2,1.0,2021,45.0,2.0,2.0,1.0,7,2.0,1.0,1.0,30.0,22,7,1,83,83090,1,3,0.0,3.0,43.12759,5.85335,8,2,2
1,1,1,2.0,2021,37.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,15,1,1,973,97302,2,1,0.0,3.0,4.90936,-52.32179,16,2,2
1,1,1,1.0,2021,63.0,2.0,0.0,1.0,3,2.0,1.0,4.0,50.0,14,11,5,62,62056,2,1,0.0,6.0,50.82561,1.592449,23,1,1
1,1,2,1.0,2021,30.0,2.0,2.0,1.0,1,1.0,1.0,1.0,70.0,14,9,1,13,13055,1,1,0.0,4.0,43.330094,5.409358,8,5,4
1,1,1,1.0,2021,37.0,2.0,0.0,1.0,1,3.0,2.0,1.0,50.0,15,5,1,95,95572,1,1,1.0,6.0,49.0327269433,2.1122574789,16,1,1
1,1,1,1.0,2021,50.0,5.0,0.0,1.0,3,2.0,1.0,3.0,50.0,10,5,1,2,2379,2,1,0.0,6.0,49.819684,3.643577,7,1,1
2,2,1,1.0,2021,29.0,2.0,0.0,1.0,4,1.0,1.0,1.0,50.0,19,7,5,75,75105,2,5,0.0,6.0,48.846541,2.351642,3,2,1
1,1,1,1.0,2021,29.0,2.0,9.0,1.0,3,2.0,1.0,4.0,50.0,23,10,5,74,74311,2,1,0.0,6.0,46.150966,6.41093,0,1,1
1,1,1,2.0,2021,48.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,4,6,1,13,13207,2,1,0.0,5.0,43.29277,5.36837,17,3,3
1,1,1,1.0,2021,54.0,5.0,2.0,3.0,4,2.0,1.0,1.0,50.0,16,4,1,68,68300,2,1,0.0,3.0,47.787255,7.378362,14,2,2
1,1,1,2.0,2021,59.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,27,4,1,69,69389,2,1,0.0,3.0,45.78002,4.80115,19,2,2
1,1,1,2.0,2021,37.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,25,6,2,75,75118,2,2,0.0,3.0,48.89156,2.349624,20,2,2
1,1,2,1.0,2021,52.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,11,10,1,76,76351,2,2,0.0,3.0,49.493139,0.12017,19,2,2
1,1,2,1.0,2021,62.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,8,6,1,2,2421,1,2,0.0,3.0,49.312789,3.498228,7,2,2
1,1,2,1.0,2021,38.0,2.0,2.0,1.0,3,1.0,1.0,1.0,70.0,1,1,1,31,31458,1,1,0.0,4.0,43.515582,1.376,17,5,3
2,2,2,2.0,2021,53.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,28,2,1,75,75104,2,3,0.0,3.0,48.852906,2.358984,14,3,2
10,3,2,0.0,2021,50.0,2.0,1.0,1.0,3,2.0,2.0,1.0,80.0,11,4,1,10,10145,1,1,1.0,6.0,48.321578,3.74873,10,3,1
10,3,1,0.0,2021,13.0,2.0,1.0,2.0,4,1.0,1.0,1.0,50.0,29,3,1,95,95252,2,1,0.0,6.0,48.9829678065,2.2355675697,12,2,1
1,1,1,2.0,2021,17.0,1.0,2.0,1.0,4,2.0,1.0,1.0,30.0,14,10,1,83,83069,2,1,0.0,3.0,43.12102,6.13459,17,2,2
10,3,2,0.0,2021,51.0,2.0,0.0,1.0,3,2.0,1.0,4.0,50.0,15,8,1,28,28134,2,1,0.0,1.0,48.7386,1.36072,8,2,1
1,1,2,2.0,2021,42.0,1.0,2.0,5.0,4,1.0,2.0,1.0,30.0,8,9,5,75,75106,2,7,1.0,3.0,48.844044,2.323431,22,3,2
1,1,1,2.0,2021,45.0,1.0,2.0,1.0,4,1.0,1.0,1.0,70.0,8,3,1,75,75117,2,1,0.0,5.0,48.881811,2.282884,16,3,3
1,1,2,1.0,2021,22.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,30,8,1,17,17300,2,1,0.0,4.0,46.15642,-1.12781,14,7,3
1,1,2,1.0,2021,57.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,15,6,1,5,5061,2,3,0.0,6.0,44.57062,6.07942,18,2,2
1,1,1,1.0,2021,54.0,4.0,2.0,1.0,2,3.0,1.0,1.0,90.0,26,4,1,33,33039,1,1,0.0,2.0,44.807262,-0.528165,9,2,2
1,1,1,1.0,2021,24.0,2.0,0.0,1.0,4,3.0,1.0,8.0,50.0,13,12,5,81,81004,2,1,0.0,2.0,43.93177,2.16589,18,2,2
1,1,1,2.0,2021,26.0,1.0,2.0,5.0,4,2.0,1.0,5.0,30.0,24,10,5,75,75106,2,1,0.0,1.0,48.854103,2.343585,3,2,2
10,3,1,0.0,2021,9.0,1.0,1.0,5.0,4,1.0,1.0,1.0,50.0,4,2,1,75,75110,2,3,0.0,6.0,48.879798,2.365527,13,2,1
1,1,2,2.0,2021,19.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,11,2,1,13,13001,2,1,0.0,2.0,43.5273,5.4431,9,2,2
1,1,1,2.0,2021,26.0,1.0,0.0,1.0,2,3.0,1.0,2.0,90.0,28,5,1,59,59250,1,1,0.0,6.0,50.581104,2.889115,21,1,1
10,3,1,8.0,2021,74.0,2.0,1.0,1.0,4,1.0,1.0,1.0,30.0,20,5,1,13,13201,2,2,0.0,3.0,43.300718302,5.3806597613,11,2,1
1,1,2,1.0,2021,39.0,2.0,2.0,1.0,1,1.0,2.0,1.0,90.0,7,12,5,94,94033,1,1,1.0,4.0,48.8521422803,2.4902740888,20,3,3
10,3,1,0.0,2021,34.0,1.0,0.0,1.0,3,2.0,1.0,1.0,50.0,23,2,5,93,93079,2,1,0.0,6.0,48.951967764,2.3383698692,19,2,1
2,2,2,1.0,2021,67.0,2.0,2.0,1.0,7,2.0,1.0,1.0,70.0,17,7,1,38,38545,2,1,0.0,1.0,45.046928,5.688204,18,5,3
10,3,1,0.0,2021,4.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,28,10,1,59,59220,2,3,0.0,6.0,50.59886,3.07236,17,3,1
1,1,1,1.0,2021,36.0,2.0,0.0,1.0,1,3.0,1.0,2.0,130.0,3,4,1,17,17444,1,1,0.0,3.0,45.690383,-0.647464,13,6,2
2,1,2,8.0,2021,50.0,1.0,0.0,1.0,4,1.0,1.0,5.0,50.0,21,5,5,92,92046,2,3,0.0,7.0,48.81705,2.29191,21,2,2
1,1,1,1.0,2021,35.0,2.0,2.0,1.0,3,2.0,2.0,1.0,80.0,27,11,1,76,76355,1,1,1.0,1.0,49.682159,0.710818,14,3,2
2,2,2,0.0,2021,15.0,1.0,0.0,1.0,4,2.0,1.0,1.0,50.0,20,4,2,29,29060,1,1,0.0,7.0,47.9158352,-4.1313209,18,2,1
10,3,2,0.0,2021,39.0,2.0,1.0,1.0,3,2.0,1.0,1.0,50.0,28,11,5,30,30211,2,6,0.0,6.0,43.82575,4.495575,18,2,1
1,1,1,2.0,2021,17.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,15,6,2,25,25115,1,1,0.0,2.0,47.245423,5.895903,20,2,2
2,2,2,8.0,2021,34.0,2.0,0.0,1.0,2,2.0,1.0,8.0,60.0,28,11,5,987,98734,1,1,0.0,7.0,-17.722055,-149.404653,0,2,1
2,2,1,1.0,2021,20.0,2.0,2.0,1.0,1,1.0,1.0,8.0,90.0,27,4,1,94,94042,1,1,0.0,6.0,48.82734,2.46857,19,2,1
2,2,1,2.0,2021,16.0,1.0,2.0,1.0,4,1.0,1.0,1.0,50.0,26,3,5,13,13206,2,2,0.0,3.0,43.28395,5.38452,21,3,2
1,1,1,2.0,2021,37.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,10,11,2,35,35176,2,3,0.0,3.0,47.817034,-1.814675,17,2,2
10,3,2,0.0,2021,19.0,1.0,1.0,1.0,7,2.0,1.0,6.0,50.0,5,10,1,13,13209,2,1,0.0,6.0,43.24549,5.4115,18,2,1
1,1,1,2.0,2021,47.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,23,5,1,77,77411,1,2,0.0,3.0,48.8465904589,3.151429296,16,2,2
1,1,1,2.0,2021,59.0,1.0,2.0,1.0,4,1.0,1.0,1.0,30.0,19,4,1,75,75112,2,1,0.0,3.0,48.846072,2.366024,16,2,2
1,1,2,1.0,2021,18.0,2.0,0.0,1.0,4,3.0,1.0,1.0,50.0,24,9,5,37,37261,2,1,0.0,3.0,47.3625889831,0.6958617831,20,4,1
1,1,1,2.0,2021,14.0,1.0,0.0,1.0,3,2.0,2.0,1.0,50.0,20,9,5,19,19272,2,6,1.0,3.0,45.2591725679,1.7525993585,7,2,2
10,3,1,0.0,2021,9.0,2.0,2.0,1.0,4,2.0,1.0,1.0,30.0,9,10,1,35,35238,2,1,0.0,6.0,48.094562,-1.639245,17,2,1
1,1,1,8.0,2021,23.0,2.0,0.0,1.0,3,2.0,1.0,3.0,90.0,5,9,1,61,61345,1,1,0.0,6.0,48.429072,0.761104,14,1,1
2,2,2,1.0,2021,56.0,2.0,2.0,1.0,3,2.0,1.0,1.0,90.0,17,1,1,18,18289,1,2,0.0,3.0,46.95161,2.568569,14,3,2
10,3,2,0.0,2021,20.0,2.0,1.0,2.0,4,2.0,2.0,1.0,50.0,14,12,1,10,10387,2,1,0.0,6.0,48.305,4.08289,8,2,1
10,3,2,0.0,2021,13.0,2.0,1.0,1.0,3,2.0,1.0,1.0,50.0,18,8,1,23,23076,2,1,0.0,6.0,46.171257,2.483999,17,2,1
1,1,1,1.0,2021,33.0,2.0,2.0,1.0,1,2.0,1.0,1.0,130.0,7,8,3,33,33122,1,1,0.0,4.0,44.692149,-0.7687,3,4,4
1,1,1,8.0,2021,37.0,1.0,2.0,3.0,3,2.0,2.0,8.0,50.0,25,11,2,64,64260,2,1,1.0,3.0,43.34934,-1.77123,16,2,2
1,1,2,2.0,2021,47.0,1.0,2.0,1.0,4,2.0,2.0,1.0,50.0,4,12,5,47,47001,2,2,1.0,2.0,44.2122,0.62868,6,2,2
1,1,1,2.0,2021,26.0,1.0,2.0,1.0,2,1.0,1.0,1.0,70.0,8,10,1,92,92062,1,1,0.0,2.0,48.8882278311,2.2491295607,8,2,2
2,2,2,1.0,2021,59.0,2.0,0.0,1.0,3,2.0,1.0,8.0,80.0,26,6,1,82,82028,1,2,0.0,6.0,43.8564433127,1.2931586802,15,2,1
1,1,2,1.0,2021,28.0,2.0,2.0,1.0,2,3.0,1.0,1.0,110.0,18,5,1,78,78646,1,1,0.0,2.0,48.791295,2.103778,11,3,2
1,1,2,1.0,2021,18.0,2.0,2.0,1.0,3,2.0,1.0,1.0,50.0,12,9,5,61,61001,2,6,0.0,3.0,48.428397,0.064236,21,2,2
1,1,2,1.0,2021,57.0,2.0,2.0,1.0,3,2.0,1.0,1.0,50.0,17,9,1,51,51454,2,2,0.0,3.0,49.2763001741,4.0269988606,15,3,2
1,1,2,0.0,2021,27.0,1.0,2.0,5.0,3,1.0,2.0,3.0,50.0,4,11,2,94,94076,2,1,1.0,2.0,48.79084,2.36959,17,2,2
1,1,1,2.0,2021,18.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,18,11,1,64,64445,2,3,0.0,3.0,43.29243,-0.36364,12,2,2
1,1,1,2.0,2021,30.0,1.0,0.0,1.0,3,2.0,1.0,1.0,50.0,9,10,1,22,22161,2,1,0.0,6.0,48.566008,-3.144203,18,1,1
10,3,2,0.0,2021,21.0,1.0,1.0,3.0,4,2.0,1.0,1.0,30.0,16,9,1,75,75110,2,3,0.0,6.0,48.873393,2.352656,8,2,1
10,3,1,0.0,2021,17.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,6,4,1,19,19031,2,1,0.0,3.0,45.15045,1.49757,15,3,2
1,1,1,2.0,2021,42.0,1.0,2.0,1.0,1,3.0,1.0,1.0,90.0,21,9,2,93,93066,1,1,0.0,3.0,48.9328,2.3753,7,2,2
1,1,1,1.0,2021,29.0,2.0,2.0,1.0,2,3.0,1.0,1.0,90.0,24,3,1,91,91421,1,1,0.0,5.0,48.70669,2.44312,14,5,3
1,1,1,2.0,2021,16.0,1.0,2.0,1.0,4,2.0,2.0,1.0,30.0,19,5,1,64,64024,2,1,1.0,3.0,43.48437,-1.51829,12,3,2
1,1,1,1.0,2021,33.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,9,10,1,93,93077,2,3,0.0,3.0,48.88251,2.51815,15,2,2
10,3,1,0.0,2021,17.0,2.0,1.0,1.0,4,2.0,2.0,1.0,50.0,2,2,1,74,74281,2,1,1.0,6.0,46.37226,6.4741,13,2,1
1,1,1,1.0,2021,73.0,2.0,2.0,1.0,3,2.0,2.0,1.0,80.0,6,5,1,63,63362,1,2,1.0,5.0,45.925782,3.245795,8,4,3
1,1,1,2.0,2021,22.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,11,6,1,94,94076,2,9,0.0,3.0,48.79597,2.36836,13,2,2
1,1,1,1.0,2021,25.0,2.0,0.0,1.0,3,3.0,2.0,3.0,110.0,16,11,3,62,62369,1,1,1.0,6.0,50.332491,2.885993,1,1,1
1,1,1,2.0,2021,20.0,1.0,2.0,1.0,7,2.0,1.0,1.0,50.0,30,8,1,13,13211,2,1,0.0,3.0,43.285,5.482,10,2,2
1,1,1,1.0,2021,46.0,2.0,2.0,3.0,2,1.0,1.0,1.0,70.0,4,8,1,80,80021,2,1,0.0,2.0,49.92721,2.30457,15,2,2
10,3,1,8.0,2021,5.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,24,9,1,93,93048,2,1,0.0,6.0,48.86262,2.44811,18,2,1
1,1,1,1.0,2021,18.0,2.0,0.0,1.0,3,2.0,2.0,3.0,80.0,29,10,3,56,56136,1,1,1.0,6.0,47.862928,-2.184885,21,1,1
1,1,1,8.0,2021,23.0,2.0,0.0,1.0,2,2.0,1.0,1.0,110.0,20,6,3,91,91549,1,1,0.0,6.0,48.62651,2.34745,3,1,1
1,1,1,2.0,2021,36.0,1.0,0.0,1.0,3,2.0,1.0,3.0,70.0,19,5,1,83,83112,1,1,0.0,7.0,43.172432,5.715542,14,1,1
10,3,2,0.0,2021,75.0,2.0,1.0,1.0,4,2.0,2.0,8.0,50.0,13,7,1,67,67180,2,6,1.0,6.0,48.81244,7.7948,9,2,1
1,1,1,2.0,2021,28.0,1.0,2.0,1.0,7,2.0,1.0,1.0,50.0,15,7,2,67,67482,2,3,0.0,3.0,48.5654,7.70712,21,3,2
1,1,1,2.0,2021,36.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,27,2,1,34,34003,2,3,0.0,3.0,43.3112372509,3.4756101206,14,2,2
1,1,1,1.0,2021,46.0,2.0,2.0,1.0,7,3.0,1.0,1.0,70.0,30,5,1,69,69040,1,1,0.0,4.0,45.8021,4.77249,15,4,3
10,3,2,0.0,2021,73.0,5.0,1.0,1.0,3,2.0,1.0,1.0,50.0,25,11,1,3,3310,2,1,0.0,6.0,46.12128,3.42307,12,2,1
1,1,1,1.0,2021,45.0,4.0,2.0,1.0,3,2.0,2.0,1.0,50.0,5,1,1,7,7181,2,1,0.0,4.0,44.739593,4.742022,9,4,4
2,2,2,1.0,2021,22.0,2.0,2.0,1.0,3,2.0,1.0,1.0,50.0,23,5,1,93,93062,2,2,0.0,3.0,48.90174,2.51116,11,3,2
1,1,1,2.0,2021,54.0,1.0,2.0,1.0,4,2.0,2.0,1.0,50.0,19,9,5,69,69383,2,2,1.0,3.0,45.7435944929,4.876979515,6,2,2
